model,season,location,asof,horizon,wis,y,q50,log_growth,w0.01,c0.01,w0.025,c0.025,w0.05,c0.05,w0.1,c0.1,w0.15,c0.15,w0.2,c0.2,w0.25,c0.25,w0.3,c0.3,w0.35,c0.35,w0.4,c0.4,w0.45,c0.45,over,under,base_wis,logwis
ens2,2025-26,36,2026-05-02,0,14.40138025465331,81.0,53.8934249972019,-0.24709801933272102,185.43220305758786,1.0,114.75793351598838,1.0,90.70017325051319,1.0,61.17198750517258,1.0,48.38797801443287,1.0,37.948396747352554,0.0,28.618566583216477,0.0,21.18490681678219,0.0,15.619521071219218,0.0,9.775054127957091,0.0,5.176156740226716,0.0,0.0,0.0,15.8565217391,2.73445713232887
ens2,2025-26,36,2026-05-02,1,5.873776405596313,50.0,44.05637945135307,-0.4486363397416962,192.9083825391071,1.0,123.20439872516991,1.0,92.08872999856075,1.0,65.67971893067143,1.0,51.14357082208611,1.0,40.62967017656517,1.0,31.721943063729803,1.0,26.605494595938517,1.0,18.861465656775607,1.0,11.425576372563036,1.0,5.978142827462918,0.0,0.0,0.0,30.2834782609,1.9277136503449748
ens2,2025-26,36,2026-05-02,2,9.360561890285735,53.0,36.00746920646161,-0.6503801097044574,204.44852452376426,1.0,139.78039757546938,1.0,100.56011765088405,1.0,70.80249930791624,1.0,53.72488193260775,1.0,42.593276409511866,1.0,33.62563609608009,1.0,26.786549741855474,0.0,19.29339885731341,0.0,12.301795614078046,0.0,6.23658061634552,0.0,0.0,0.0,41.3639130435,2.3380064718746576
ens2,2025-26,36,2026-05-02,3,7.206372456473091,20.0,30.05042371783872,-0.8312297432882076,222.91304411953018,1.0,143.29463839987773,1.0,104.12427313919238,1.0,72.88506116012495,1.0,54.28886571142116,1.0,41.92447355001218,1.0,34.45658332561441,1.0,25.97594684041729,1.0,18.572426692286143,0.0,12.052117737017305,0.0,6.0699023744689065,0.0,0.0,0.0,54.2804347826,2.1049109813001263
ens3,2025-26,36,2026-05-02,0,13.728365660999675,81.0,55.0028198811498,-0.22672205011271906,156.23259851675505,1.0,103.51429269462636,1.0,82.59623796871102,1.0,57.74851962542793,1.0,46.050616166954164,1.0,36.37954806088834,0.0,27.757623707111918,0.0,21.015885718712738,0.0,15.581692118094459,0.0,9.690150714188334,0.0,5.153318746465914,0.0,0.0,0.0,15.8565217391,2.6897752712298333
ens3,2025-26,36,2026-05-02,1,5.105934728343827,50.0,47.72319136821325,-0.36868903265037056,162.93855414883208,1.0,110.46503376666989,1.0,84.24625901367962,1.0,61.16018228100269,1.0,47.98664007539041,1.0,38.223941686015934,1.0,30.164700532639174,1.0,24.68422932559536,1.0,17.738061210867038,1.0,11.054382595659092,1.0,5.424888342675686,1.0,0.0,0.0,30.2834782609,1.8092612044985614
ens3,2025-26,36,2026-05-02,2,7.280288243341617,53.0,41.31844337095353,-0.5127975335880357,175.3635412108182,1.0,124.40981427925539,1.0,92.30505517820285,1.0,65.94406078493071,1.0,51.01469982360657,1.0,40.48018515946766,1.0,32.09872764396478,1.0,25.444839015819376,1.0,18.108300573832047,0.0,11.692949449086015,0.0,6.18418718755958,0.0,0.0,0.0,41.3639130435,2.1138777797890245
ens3,2025-26,36,2026-05-02,3,9.589717227517996,20.0,35.98630698677792,-0.6509679999753157,199.94161457779123,1.0,134.23990838887002,1.0,99.26127638384683,1.0,70.40500528739032,1.0,53.18566121854279,1.0,41.74981228935406,1.0,33.73921796756834,0.0,25.597968699722383,0.0,18.566581520354546,0.0,11.871181740333924,0.0,5.825684796904362,0.0,0.0,0.0,54.2804347826,2.3598834574171543
pf,2025-26,42,2026-05-02,0,16.23645903542984,182.0,154.80379044987612,-0.2153369250616239,279.7733979027155,1.0,226.57585014538415,1.0,185.7682740851265,1.0,139.89831844972775,1.0,112.12980237250183,1.0,90.7866130434103,1.0,72.82002080675124,1.0,55.72936456195538,1.0,41.17678094889564,0.0,26.839995206550924,0.0,13.404579415518413,0.0,0.0,0.0,17.6413043478,2.847026851763185
pf,2025-26,42,2026-05-02,1,14.51823426080552,141.0,124.87505762956673,-0.4301816735611387,369.47050651501365,1.0,282.77013909642125,1.0,220.17289699760985,1.0,161.4804164362246,1.0,126.91822253629492,1.0,100.68104806070535,1.0,80.03476023212308,1.0,61.92151617995043,1.0,45.06991087320557,1.0,28.91206131298982,0.0,14.187439991846489,0.0,0.0,0.0,43.1947826087,2.7420157364272497
pf,2025-26,42,2026-05-02,2,43.59141809815509,185.0,100.51214139523411,-0.6472168419227526,505.5302984697717,1.0,354.1598398919534,1.0,256.2476262800481,1.0,180.51160087307352,1.0,139.30901725268876,1.0,110.42670385424498,0.0,86.75179977615758,0.0,66.54149276572474,0.0,48.54018522081931,0.0,31.529791852588573,0.0,15.384511438046047,0.0,0.0,0.0,48.6482608696,3.797541421187168
pf,2025-26,42,2026-05-02,3,30.38381549403324,139.0,80.51998561965279,-0.8689899498496894,717.9499560342255,1.0,435.73788506387405,1.0,300.3829666139105,1.0,199.01169613003654,1.0,149.63406800008042,1.0,115.57554067143712,1.0,88.02253309001338,0.0,65.86491233590581,0.0,48.488817854145815,0.0,31.376184386722045,0.0,15.484612619163997,0.0,0.0,0.0,66.0652173913,3.446292329908108
analogue,2025-26,42,2026-05-02,0,17.64006654897988,182.0,160.94098988964515,-0.17645759665364386,745.3085217391299,1.0,404.4857142857136,1.0,313.6581818181818,1.0,195.86031746031745,1.0,153.6894273658828,1.0,116.01033591731266,1.0,84.16347978397312,1.0,59.98709677419356,1.0,46.15398697796064,1.0,28.09499463427818,0.0,14.399999999999977,0.0,0.0,0.0,17.6413043478,2.9253133794753143
analogue,2025-26,42,2026-05-02,1,17.84434960762733,141.0,144.0,-0.2876820724517809,744.0,1.0,428.3645112781952,1.0,310.19347026346077,1.0,215.2709958827607,1.0,166.15384615384613,1.0,130.76363636363635,1.0,101.48571428571427,1.0,90.15384615384616,1.0,61.73333059931582,1.0,37.35293297563523,1.0,18.850909090909056,1.0,0.0,0.0,43.1947826087,2.9362131133948037
analogue,2025-26,42,2026-05-02,2,32.29632387805928,185.0,128.0,-0.40546510810816444,753.4222222222222,1.0,500.4000000000001,1.0,348.5994005994006,1.0,243.69230769230768,1.0,183.34118654958235,1.0,147.20000000000002,1.0,117.55102040816327,1.0,94.0570331544746,0.0,66.83389830508474,0.0,42.401985111662555,0.0,20.386036658377094,0.0,0.0,0.0,48.6482608696,3.5054469968402526
analogue,2025-26,42,2026-05-02,3,22.943962692075843,139.0,115.19999999999999,-0.5108256237659907,792.4547368421029,1.0,494.0264585392454,1.0,362.6666666666667,1.0,258.25882352941164,1.0,194.96067226890762,1.0,149.3471124620061,1.0,128.0,1.0,95.3370032975215,1.0,68.54025974025973,1.0,41.14060687430103,0.0,22.124047351594257,0.0,0.0,0.0,66.0652173913,3.1757162124167015
ens2,2025-26,42,2026-05-02,0,16.773464939408154,182.0,157.87239016976065,-0.1957083224849878,512.5409598209227,1.0,315.53078221554887,1.0,249.71322795165415,1.0,167.8793179550226,1.0,132.9096148691923,1.0,103.3984744803615,1.0,78.49175029536217,1.0,57.85823066807447,1.0,43.66538396342813,0.0,27.467494920414566,0.0,13.902289707759195,0.0,0.0,0.0,17.6413043478,2.8777066113078655
ens2,2025-26,42,2026-05-02,1,15.63808112785846,141.0,134.43752881478338,-0.35639575066394963,556.7352532575068,1.0,355.56732518730826,1.0,265.1831836305353,1.0,188.37570615949267,1.0,146.5360343450705,1.0,115.72234221217084,1.0,90.76023725891866,1.0,76.03768116689831,1.0,53.40162073626071,1.0,33.132497144312524,1.0,16.519174541377794,1.0,0.0,0.0,43.1947826087,2.811694111908136
ens2,2025-26,42,2026-05-02,2,36.99970444440561,185.0,114.25607069761705,-0.5190532084561906,629.476260345997,1.0,427.2799199459767,1.0,302.4235134397244,1.0,212.1019542826906,1.0,161.32510190113555,1.0,128.81335192712248,1.0,102.15141009216043,0.0,80.29926296009967,0.0,57.68704176295202,0.0,36.965888482125564,0.0,17.885274048211585,0.0,0.0,0.0,48.6482608696,3.637578381917339
ens2,2025-26,42,2026-05-02,3,25.212796962051012,139.0,97.8599928098264,-0.6739575596408881,755.2023464381641,1.0,464.88217180155976,1.0,331.52481664028863,1.0,228.63525982972408,1.0,172.29737013449403,1.0,132.46132656672162,1.0,108.01126654500669,1.0,80.60095781671366,1.0,58.51453879720276,0.0,36.25839563051153,0.0,18.804329985379127,0.0,0.0,0.0,66.0652173913,3.2662477251882245
ens3,2025-26,42,2026-05-02,0,15.169877561146848,182.0,161.33696879022915,-0.17400022040940788,426.82171128239816,1.0,280.5591406622293,1.0,224.50492931185974,1.0,156.2115826976933,1.0,124.04896815657835,1.0,97.65007121977085,1.0,74.99257584181947,1.0,56.088705318194286,1.0,41.83856725950716,1.0,26.56786519414993,0.0,13.397423225160509,0.0,0.0,0.0,17.6413043478,2.7831501015842717
ens3,2025-26,42,2026-05-02,1,14.147249228715504,141.0,143.9783484761898,-0.2878324415608862,462.3123842865292,1.0,311.37874073772133,1.0,237.3269633785486,1.0,171.33692304571105,1.0,134.39631412691853,1.0,106.72166036898477,1.0,84.16772917845276,1.0,69.15320130858237,1.0,48.98840194366406,1.0,30.99957702623169,1.0,15.464701525619517,1.0,0.0,0.0,43.1947826087,2.7178189464080376
ens3,2025-26,42,2026-05-02,2,29.913695794111028,185.0,128.13019238881236,-0.4044484969948012,531.3128535527059,1.0,372.41547883278395,1.0,270.33316056464366,1.0,193.34657322991484,1.0,148.71786057677835,1.0,118.79082082965019,1.0,94.2344763464834,0.0,73.49078739222931,0.0,53.55113347119641,0.0,34.276161220936174,0.0,16.719397167949595,0.0,0.0,0.0,48.6482608696,3.4311993152893643
ens3,2025-26,42,2026-05-02,3,19.818384555935783,139.0,114.44665373918234,-0.5173865638095221,657.899105147255,1.0,424.10871139678954,1.0,308.09647320334204,1.0,214.4673510192252,1.0,163.03926443396384,1.0,126.16814215898316,1.0,101.82018506062221,1.0,76.42780040864413,1.0,55.526612878086056,1.0,35.16950638679316,0.0,18.00028588617684,0.0,0.0,0.0,66.0652173913,3.0358364692031823
pf,2025-26,56,2026-05-02,0,1.5913495247265643,5.0,2.425840124607433,-0.21243438113914428,13.324632272969996,1.0,9.787099208507954,1.0,7.994779363781998,1.0,6.116937005317471,1.0,4.893549604253977,0.0,3.997389681890999,0.0,2.457242140886766,0.0,2.425840124607433,0.0,1.441539053530505,0.0,1.2233874010634942,0.0,1.0933768973104332,0.0,0.0,0.0,1.3613043478,0.9521787920289582
pf,2025-26,56,2026-05-02,1,4.050870525396319,8.0,1.2233874010634942,-0.896988719191774,14.657095500266996,1.0,10.659705818375997,1.0,7.994779363781998,0.0,6.064600311518582,0.0,4.851680249214866,0.0,3.6701622031904826,0.0,2.6649264545939992,0.0,2.6649264545939992,0.0,1.233854739823272,0.0,1.2129200623037164,0.0,0.10907582623350542,0.0,0.0,0.0,2.5956521739,1.619560609697923
pf,2025-26,56,2026-05-02,2,2.224503631542945,5.0,1.2129200623037164,-0.9055815616990895,18.193800934555746,1.0,11.992169045672997,1.0,7.994779363781998,1.0,5.3298529091879985,1.0,3.997389681890999,0.0,3.638760186911149,0.0,2.4467748021269884,0.0,2.425840124607433,0.0,1.3324632272969996,0.0,1.3324632272969996,0.0,0.010467338759777789,0.0,0.0,0.0,2.1691304348,1.1707790257020987
analogue,2025-26,56,2026-05-02,0,1.5096162531014399,5.0,2.5147029670257055,-0.17645759665364386,11.645445652173905,1.0,6.320089285714275,1.0,4.90090909090909,1.0,3.06031746031746,0.0,2.401397302591919,0.0,1.8126614987080103,0.0,1.31505437162458,0.0,0.9372983870967744,0.0,0.721156046530635,0.0,0.43898429116059656,0.0,0.22499999999999964,0.0,0.0,0.0,1.3613043478,0.9201298542446699
analogue,2025-26,56,2026-05-02,1,4.176482943409499,8.0,2.25,-0.2876820724517809,11.625,1.0,6.6931954887218,0.0,4.8467729728665745,0.0,3.363609310668136,0.0,2.596153846153846,0.0,2.043181818181818,0.0,1.5857142857142854,0.0,1.4086538461538463,0.0,0.9645832906143097,0.0,0.5836395777443004,0.0,0.294545454545454,0.0,1.0,0.0,2.5956521739,1.6441258572141588
analogue,2025-26,56,2026-05-02,2,1.8060773668328611,5.0,2.0,-0.40546510810816444,11.772222222222222,1.0,7.818750000000001,1.0,5.4468656343656345,1.0,3.8076923076923075,0.0,2.864706039837224,0.0,2.3000000000000003,0.0,1.836734693877551,0.0,1.4696411430386656,0.0,1.0442796610169491,0.0,0.6625310173697274,0.0,0.3185318227871421,0.0,0.0,0.0,2.1691304348,1.0317875532292016
ens2,2025-26,56,2026-05-02,0,1.5287437584792192,5.0,2.470271545816569,-0.19428420649335806,12.48503896257195,1.0,8.053594247111114,1.0,6.447844227345544,1.0,4.5886272328174655,1.0,3.6474734534229483,0.0,2.9050255902995046,0.0,1.8861482562556728,0.0,1.6815692558521036,0.0,1.08134755003057,0.0,0.8311858461120454,0.0,0.6591884486552164,0.0,0.0,0.0,1.3613043478,0.9277226412730327
ens2,2025-26,56,2026-05-02,1,4.08094381514825,8.0,1.736693700531747,-0.5466291551671025,13.141047750133499,1.0,8.6764506535489,1.0,6.420776168324286,0.0,4.714104811093359,0.0,3.7239170476843557,0.0,2.8566720106861503,0.0,2.1253203701541423,0.0,2.036790150373923,0.0,1.0992190152187908,0.0,0.8982798200240083,0.0,0.2018106403894797,0.0,0.0,0.0,2.5956521739,1.6254970347170083
ens2,2025-26,56,2026-05-02,2,2.0009490683536426,5.0,1.6064600311518582,-0.6245792688611259,14.983011578388984,1.0,9.905459522836498,1.0,6.720822499073816,1.0,4.568772608440153,0.0,3.4310478608641115,0.0,2.969380093455575,0.0,2.1417547480022696,0.0,1.9477406338230492,0.0,1.1883714441569744,0.0,0.9974971223333635,0.0,0.16449958077345994,0.0,0.0,0.0,2.1691304348,1.098928594755945
ens3,2025-26,56,2026-05-02,0,1.4649243773725182,5.0,2.4626734927099747,-0.19736474319338623,12.367505488144362,1.0,8.632366013403123,1.0,6.9579975528297915,1.0,5.098649310625631,1.0,4.204605458681583,0.0,3.1498215723172978,0.0,2.1827702563198423,0.0,1.9368719660669977,0.0,1.49079708970477,0.0,0.9973630198412684,0.0,0.4465261976350985,0.0,0.0,0.0,1.3613043478,0.9021611284733545
ens3,2025-26,56,2026-05-02,1,3.882077821307178,8.0,1.9665543639884724,-0.4223293311116961,12.804491318258869,1.0,9.019334690235162,1.0,6.9399521801489525,0.0,5.1823010294762275,0.0,4.2555678548558555,0.0,3.521965134392049,0.0,2.3422183322521555,0.0,2.17368589574821,0.0,1.5380376245140246,0.0,1.042092335782577,0.0,0.14160765879127402,0.0,0.0,0.0,2.5956521739,1.5855709122999226
ens3,2025-26,56,2026-05-02,2,1.828394878911995,5.0,1.8797319177352132,-0.4674831189435181,14.421065609925037,1.0,9.866942863886713,1.0,7.311203305434787,1.0,5.08541289437409,1.0,4.060321730309027,0.0,3.597103856238332,0.0,2.2471959100995855,0.0,2.107252319516007,0.0,1.270812976554995,0.0,1.0375847546212662,0.0,0.4822530602479971,0.0,0.0,0.0,2.1691304348,1.0397093701509181
pf,2025-26,02,2026-05-09,2,0.694259281586787,2.0,1.2999122413565622,-1.123997605579874,29.616584183636757,1.0,19.31516359802397,1.0,12.999122413565622,1.0,9.013743012411187,1.0,6.499561206782811,1.0,5.199648965426249,1.0,3.8997367240696867,1.0,2.60381094121018,1.0,1.3406027043185103,1.0,1.2876775732015981,1.0,1.2185313154326662,1.0,0.0,0.0,2.0795652174,0.5272456433055113
pf,2025-26,02,2026-05-09,3,1.0122730401737328,3.0,1.2876775732015981,-1.1334540961410737,38.997752319592166,1.0,23.178196317628768,1.0,15.110661340735371,1.0,9.013743012411187,1.0,6.438387866007991,1.0,5.150710292806393,1.0,3.8630327196047944,1.0,2.5998244827131245,0.0,2.5753551464031963,0.0,1.2592217783946142,0.0,0.012234668154964101,0.0,0.0,0.0,2.2939130435,0.6992649488820425
analogue,2025-26,02,2026-05-09,2,0.5423671055972699,2.0,2.769230769230769,-0.36772478012531723,16.82962962962952,1.0,11.511764705882353,1.0,7.382692307692308,1.0,5.200000000000001,1.0,3.9011771809300484,1.0,3.077575757575757,1.0,2.492647058823529,1.0,2.0346365043907855,1.0,1.507435675435676,0.0,0.9607843137254899,0.0,0.48164150212930723,0.0,0.0,0.0,2.0795652174,0.4333183178814699
analogue,2025-26,02,2026-05-09,3,0.47155022902611776,3.0,2.4867215041128086,-0.4753291832232032,15.728190476190477,1.0,10.181363636363615,1.0,7.526117647058824,1.0,5.2727272727272725,1.0,4.089696969696968,1.0,3.0261899195029898,1.0,2.573732718894009,1.0,1.9516581139987859,1.0,1.4250980392156865,1.0,0.9970479704797044,0.0,0.4043215884059843,0.0,0.0,0.0,2.2939130435,0.3863164226831431
ens2,2025-26,02,2026-05-09,2,0.546810162003331,2.0,2.0345715052936657,-0.6760091269059848,23.22310690663314,1.0,15.413464151953162,1.0,10.190907360628966,1.0,7.106871506205594,1.0,5.200369193856429,1.0,4.138612361501003,1.0,3.196191891446608,1.0,2.3192237228004826,1.0,1.4240191898770933,1.0,1.124230943463544,1.0,0.8500864087809865,1.0,0.0,0.0,2.0795652174,0.436194850423846
ens2,2025-26,02,2026-05-09,3,0.7118272770708284,3.0,1.8871995386572034,-0.7512003564674713,27.36297139789132,1.0,16.67977997699619,1.0,11.318389493897095,1.0,7.14323514256923,1.0,5.26404241785248,1.0,4.088450106154691,1.0,3.2183827192494014,1.0,2.275741298355955,1.0,2.000226592809441,0.0,1.1281348744371595,0.0,0.2082781282804742,0.0,0.0,0.0,2.2939130435,0.5375613830684242
ens3,2025-26,02,2026-05-09,2,0.6084459471256978,2.0,2.223041610829954,-0.5874180079909499,21.062007592872256,1.0,14.608945804472993,1.0,10.260580669622684,1.0,7.676098455533645,1.0,5.565615737378034,1.0,4.475978391293028,1.0,3.4348899379930025,1.0,2.791781198062233,1.0,1.4098558609464942,1.0,1.178713166548786,0.0,0.9674942955920605,0.0,0.0,0.0,2.0795652174,0.4752684626098858
ens3,2025-26,02,2026-05-09,3,0.6729721833877952,3.0,2.1247936330723123,-0.632619677307689,24.25114312461747,1.0,15.841337897968115,1.0,11.323258290584146,1.0,7.700340879776069,1.0,5.676013130153763,1.0,4.404595757282127,1.0,3.433266092218871,1.0,2.7627929150992143,1.0,2.200145002507137,1.0,1.2002863524212097,1.0,0.5396221085917188,0.0,0.0,0.0,2.2939130435,0.5146017950809225
pf,2025-26,06,2026-05-09,0,16.703405633539305,177.0,146.31534891546082,-0.12018125739631191,251.28340583149514,1.0,203.52840201701918,1.0,166.01164588484977,1.0,125.87908471241707,1.0,101.29524155685748,1.0,80.66102568416429,1.0,63.77848542468804,1.0,48.6811135040102,0.0,35.701164602716716,0.0,23.39192972155655,0.0,11.683699998235511,0.0,0.0,0.0,20.3908695652,2.8737570297461454
pf,2025-26,06,2026-05-09,1,14.94861241291996,151.0,130.3707275592888,-0.2355633315151572,357.20287001468523,1.0,271.74541361964236,1.0,211.805367121904,1.0,154.31257416258262,1.0,120.79678316075905,1.0,96.0814141012307,1.0,76.1978047850918,1.0,59.01928739945261,1.0,42.70285071165809,1.0,28.1450606963201,0.0,14.008450242373769,0.0,0.0,0.0,39.6339130435,2.7693718293913023
pf,2025-26,06,2026-05-09,2,17.39537029483459,139.0,117.40739139202459,-0.34029560944221604,502.77804264307946,1.0,366.07839456481366,1.0,272.1369896281264,1.0,189.45961846745567,1.0,144.21453863010578,1.0,113.9471391936714,1.0,88.7714422720186,1.0,68.08923592069618,1.0,49.49648605214915,1.0,32.45407566934013,0.0,15.460482445311058,0.0,0.0,0.0,58.0656521739,2.9120990185435596
pf,2025-26,06,2026-05-09,3,21.89402145546612,136.0,104.04394846935513,-0.4611320825854898,749.3146228880628,1.0,483.43846993876485,1.0,345.2010523611234,1.0,226.85045127092167,1.0,166.15966084572187,1.0,128.90144697868263,1.0,99.96349143865415,1.0,75.63016955069145,1.0,54.50721732427314,0.0,35.091578552596744,0.0,17.181569472003588,0.0,0.0,0.0,71.8056521739,3.1308758046613088
analogue,2025-26,06,2026-05-09,0,21.424778530010165,177.0,141.42857142857142,-0.15415067982725836,794.2478260869565,1.0,396.5499999999995,1.0,275.0,1.0,174.9825,1.0,136.26435810810813,1.0,103.71428571428572,1.0,76.42006802721089,1.0,53.85539285832178,0.0,43.27244582043346,0.0,26.373529962546797,0.0,13.5,0.0,0.0,0.0,20.3908695652,3.1101665318653295
analogue,2025-26,06,2026-05-09,1,19.228921868197915,151.0,126.17647058823529,-0.2682639865946794,640.5274615384616,1.0,467.02004716981133,1.0,292.94375,1.0,195.9375,1.0,153.48359728506767,1.0,121.51063829787235,1.0,94.89713774597493,1.0,74.05321622319816,1.0,57.33227848101268,1.0,33.90357142857138,0.0,17.440255755803193,0.0,0.0,0.0,39.6339130435,3.0071133560470824
analogue,2025-26,06,2026-05-09,2,20.216292463827802,139.0,114.23076923076923,-0.3677247801253174,694.2222222222177,1.0,474.8602941176471,1.0,304.5360576923077,1.0,214.50000000000006,1.0,160.92355871336449,1.0,126.94999999999996,1.0,102.82169117647058,1.0,83.9287558061199,1.0,62.18172161172163,1.0,39.632352941176464,0.0,19.867711962833923,0.0,0.0,0.0,58.0656521739,3.0547693989681957
analogue,2025-26,06,2026-05-09,3,22.133160502314567,136.0,102.57726204465335,-0.4753291832232034,648.7878571428571,1.0,419.98124999999914,1.0,310.45235294117646,1.0,217.5,1.0,168.69999999999993,1.0,124.83033417949832,1.0,106.16647465437788,1.0,80.50589720244992,1.0,58.785294117647055,0.0,41.128228782287806,0.0,16.67826552174685,0.0,0.0,0.0,71.8056521739,3.1412671077352377
ens2,2025-26,06,2026-05-09,0,19.064092081774735,177.0,143.87196017201612,-0.13702173533879433,522.7656159592258,1.0,300.0392010085094,1.0,220.50582294242489,1.0,150.43079235620854,1.0,118.7797998324828,1.0,92.18765569922502,1.0,70.09927672594947,1.0,51.26825318116599,0.0,39.4868052115751,0.0,24.882729842051674,0.0,12.591849999117755,0.0,0.0,0.0,20.3908695652,2.9989317538426272
ens2,2025-26,06,2026-05-09,1,17.088767140558936,151.0,128.27359907376206,-0.25177999840475207,498.86516577657335,1.0,369.3827303947268,1.0,252.374558560952,1.0,175.1250370812913,1.0,137.14019022291336,1.0,108.79602619955153,1.0,85.54747126553337,1.0,66.53625181132537,1.0,50.017564596335376,1.0,31.024316062445735,0.0,15.724352999088481,0.0,0.0,0.0,39.6339130435,2.895291145650789
ens2,2025-26,06,2026-05-09,2,18.8058313793312,139.0,115.8190803113969,-0.3539161528062229,598.5001324326486,1.0,420.46934434123034,1.0,288.33652366021704,1.0,201.97980923372785,1.0,152.56904867173512,1.0,120.4485695968357,1.0,95.7965667242446,1.0,76.00899586340805,1.0,55.839103831935404,1.0,36.04321430525829,0.0,17.664097204072505,0.0,0.0,0.0,58.0656521739,2.9859764084473595
ens2,2025-26,06,2026-05-09,3,22.013590978890345,136.0,103.31060525700424,-0.4682054384076203,699.0512400154599,1.0,451.70985996938197,1.0,327.8267026511499,1.0,222.17522563546083,1.0,167.4298304228609,1.0,126.86589057909049,1.0,103.064983046516,1.0,78.06803337657068,1.0,56.6462557209601,0.0,38.10990366744228,0.0,16.92991749687522,0.0,0.0,0.0,71.8056521739,3.136084953534994
ens3,2025-26,06,2026-05-09,0,18.070222453258676,177.0,144.68642483075098,-0.13137666062300848,418.43024695487793,1.0,257.7797982855285,1.0,194.9424965508528,1.0,136.9098691097849,1.0,108.57419511164943,1.0,85.06690334604994,1.0,65.70694519364989,1.0,48.79307212623874,0.0,37.0594688236921,0.0,23.4971902264395,0.0,11.894515909272457,0.0,0.0,0.0,20.3908695652,2.948128084633891
ens3,2025-26,06,2026-05-09,1,15.312993294149612,151.0,128.97264345644538,-0.24634515825723635,402.4541689531731,1.0,302.7132716886811,1.0,214.2086632086247,1.0,151.88148895646873,1.0,119.24834761210896,1.0,94.80308840790497,1.0,75.1677481341788,1.0,58.56296360514739,1.0,43.427199957336214,1.0,27.476512685818477,0.0,13.770352444462276,0.0,0.0,0.0,39.6339130435,2.7919619248800673
ens3,2025-26,06,2026-05-09,2,16.6360435616151,139.0,115.71216188273142,-0.3548397295576999,474.09380904404446,1.0,340.15536197705785,1.0,239.63275249189311,1.0,170.00758271710407,1.0,129.7122930600417,1.0,102.78244533702967,1.0,81.59041076608776,1.0,64.1766170139438,1.0,47.166346808904706,1.0,30.49893840431949,0.0,15.198023431660573,0.0,0.0,0.0,58.0656521739,2.8699447375320544
ens3,2025-26,06,2026-05-09,3,20.219039660820545,136.0,102.91869765816219,-0.4720061404909019,557.9508165491319,1.0,369.920628681743,1.0,271.28268537073376,1.0,186.28584591970758,1.0,141.3824797389848,1.0,108.04085772201638,1.0,87.30570666130251,1.0,65.9561326494638,1.0,47.95965381101341,0.0,32.07016109545704,0.0,14.47345646426534,0.0,0.0,0.0,71.8056521739,3.0548988758384845
pf,2025-26,36,2026-05-09,0,4.322582649753683,50.0,50.83451127995646,-0.24581179006430892,105.629447349185,1.0,84.91890850602402,1.0,68.8688589335099,1.0,51.92889515889542,1.0,41.35492828705453,1.0,33.35007466557536,1.0,26.476307958310656,1.0,21.10916491575938,1.0,15.166864773020997,1.0,9.90808849492197,1.0,5.289169943281692,1.0,0.0,0.0,16.6595652174,1.6719586460357523
pf,2025-26,36,2026-05-09,1,7.094574892190535,53.0,40.19769156894088,-0.4805776995776502,133.28873949905793,1.0,102.40483005376515,1.0,79.08121559185076,1.0,58.157721112252986,1.0,45.48686151222258,1.0,35.62688504372912,1.0,28.409395607788635,1.0,21.99403606055069,0.0,15.885784774986398,0.0,10.066794236410878,0.0,4.9148921076244605,0.0,0.0,0.0,28.7134782609,2.0911940708884504
pf,2025-26,36,2026-05-09,2,7.2505150755663506,20.0,31.172763881958186,-0.734842508826464,169.45446258156863,1.0,119.436063392201,1.0,89.3614352432893,1.0,62.397585374610955,1.0,47.43516628687472,1.0,37.02418960297187,1.0,29.347607269670128,0.0,22.21451376178312,0.0,15.913806357536401,0.0,10.620981425226447,0.0,5.295261591662133,0.0,0.0,0.0,45.8326086957,2.110275631799688
pf,2025-26,36,2026-05-09,3,5.966923951293063,32.0,24.358203321645806,-0.98151858504305,228.49236084911053,1.0,143.9835035707633,1.0,99.43030328531545,1.0,64.495373548879,1.0,48.37153016165926,1.0,37.01078797653491,1.0,28.561517693721157,1.0,21.199321311789838,1.0,16.12384338721975,1.0,10.304852848644234,0.0,4.658558550249801,0.0,0.0,0.0,51.6604347826,1.941173800428347
analogue,2025-26,36,2026-05-09,0,5.964984129211448,50.0,55.71428571428571,-0.15415067982725836,312.8855072463768,1.0,156.21666666666647,1.0,108.33333333333334,1.0,68.9325,1.0,53.679898648648646,1.0,40.85714285714286,1.0,30.104875283446717,1.0,21.215760822975234,1.0,17.04672108077682,1.0,10.389572409488125,0.0,5.318181818181813,0.0,0.0,0.0,16.6595652174,1.9408953285804218
analogue,2025-26,36,2026-05-09,1,6.5511595887233955,53.0,49.705882352941174,-0.2682639865946794,252.329,1.0,183.97759433962264,1.0,115.40208333333334,1.0,77.1875,1.0,60.46323529411758,1.0,47.86782720825275,1.0,37.38372093023254,1.0,29.17247911822958,1.0,22.585443037974684,1.0,13.355952380952367,1.0,6.870403782589136,1.0,0.0,0.0,28.7134782609,2.0217011393779014
analogue,2025-26,36,2026-05-09,2,14.334901053499303,20.0,45.0,-0.3677247801253174,273.4814814814797,1.0,187.06617647058823,1.0,119.96875,1.0,84.50000000000001,1.0,63.394129190113276,1.0,50.01060606060605,0.0,40.50551470588235,0.0,33.062843196350265,0.0,24.495829725829736,0.0,15.612745098039206,0.0,7.826674409601246,0.0,0.0,0.0,45.8326086957,2.7301313452140845
